factset_ultimate_parent_entity_id,ultimate_parent_name,Ult_Parent_Entity_Type,rel_type_desc,factset_entity_id,Name,Entity_Type
061K82-E,Esas Holding AS,Private Company,IS_PARENT_OF,0CJPK9-E,Ihy Izmir Hava Yollari AS,Subsidiary
0CLKY0-E,RCIF Asset Management LLC,Private Company,IS_PARENT_OF,0CJPLV-E,Russia-China Investment Fund LP,Private_Eq_Fd_Alt_Invt
0CCLQH-E,Kiwi Holdco Cayco Ltd.,Holding Company,IS_PARENT_OF,0CJQPC-E,FNZ Holdings UK Ltd.,Subsidiary
06V3GG-E,"Yunda Holding Co., Ltd.",Public Company,IS_PARENT_OF,0CJS0V-E,"Shanghai Yunda Express Co., Ltd.",Subsidiary
002LGW-E,LVMH Moët Hennessy Louis Vuitton SE,Public Company,IS_PARENT_OF,0CJSDJ-E,Feelunique International Ltd.,Subsidiary
05PYR3-E,City of Beijing,Government,IS_PARENT_OF,0CJSF7-E,"BII Railway Transportation Technology Holdings Co., Ltd.",Public_Company
06Y1V5-E,adesso SE,Public Company,IS_PARENT_OF,0CJX3H-E,Purple Scout AB,Subsidiary
05HXCX-E,"Sumitomo Rubber Industries, Ltd.",Public Company,IS_PARENT_OF,0CJXPY-E,"Dunlop Sports Co., Ltd.",Subsidiary
0L6BMW-E,Grand Victor Corp Pte Ltd.,Private Company,IS_PARENT_OF,0CJYCD-E,Vac-Tech Engineering Pte Ltd.,Subsidiary
0C01B9-E,"Suntront Technology Co., Ltd.",Public Company,IS_PARENT_OF,0CJYLZ-E,Beijing Lefuneng Energy-Saving Technology Co. Ltd.,Subsidiary
000D30-E,Flowserve Corp.,Public Company,IS_PARENT_OF,0CJZ7K-E,Universitätsklinikum Erlangen,College_University
07JRJ8-E,Lusis SA,Holding Company,IS_PARENT_OF,0CK0G9-E,Lusis Payments Ltd.,Subsidiary
000CG6-E,"Light & Wonder, Inc.",Public Company,IS_PARENT_OF,0CK132-E,NYX Gaming Group LLC,Subsidiary
0D7B1M-E,Junan Haode Investment Co. Ltd.,Private Company,IS_PARENT_OF,0CK31P-E,Shandong Xinhai Technology Co. Ltd.,Subsidiary
09YPPF-E,ABN AMRO Bank NV,Public Company,IS_PARENT_OF,0CK35G-E,ABN AMRO Clearing Bank NV,Subsidiary
05M1FK-E,Province of Hebei,Government,IS_PARENT_OF,0CK3SZ-E,Zhangjiakou Caijiaying Lead Zinc Mining Co. Ltd.,Subsidiary
0FQVHJ-E,Carsome Sdn. Bhd.,Holding Company,IS_PARENT_OF,0CK6SB-E,iCar Asia Ltd.,Subsidiary
0KGX1W-E,Meizu Technology Co. Ltd.,Holding Company,IS_PARENT_OF,0CK6YD-E,"Meizu Telecom Equipment Co., Ltd.",Subsidiary
06NFQF-E,"FangDa Carbon New Material Co., Ltd.",Public Company,IS_PARENT_OF,0CK93M-E,"Shanghai Fangda Investment Management Co., Ltd.",Subsidiary
05WTMB-E,Government of Nigeria,Government,IS_PARENT_OF,0CKC2P-E,Asset Management Corp. of Nigeria,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CKDTH-E,"China Automotive Engineering Research Institute Co., Ltd.",Public_Company
0G2P0L-E,PT GoTo Gojek Tokopedia,Public Company,IS_PARENT_OF,0CKL3G-E,PT Tokopedia,Subsidiary
0LTBV5-E,"Galecto, Inc.",Public Company,IS_PARENT_OF,0CKP41-E,Galecto Biotech ApS,Subsidiary
003K8J-E,Aluminum Corp. of China Ltd.,Public Company,IS_PARENT_OF,0CKQMM-E,Chinalco Mining Corporation International,Subsidiary
0Q2DJG-E,Falcon Edge Holdings LLC,Private Company,IS_PARENT_OF,0CKQS6-E,Alpha Wave Global LP,Subsidiary
0749XD-E,Mainsail Management Co LLC,Private Company,IS_PARENT_OF,0CKRZR-E,Brilliant Earth LLC,Subsidiary
05S5RV-E,Government of Ukraine,Government,IS_PARENT_OF,0CKTHS-E,National Nuclear Energy Generating Co.,Subsidiary
060MMN-E,City of Guangzhou,Government,IS_PARENT_OF,0CKVGG-E,"Guangzhou Electric Equipment Group Co., Ltd.",Subsidiary
05PZLC-E,Province of Guangdong,Government,IS_PARENT_OF,0CKVNC-E,"Guangzhou Environmental Protection Investment Group Co., Ltd.",Subsidiary
07FM2Z-E,City of Wenzhou,Government,IS_PARENT_OF,0CKX39-E,Wenzhou Modern Service Industry Development Group Co. Ltd.,Subsidiary
0CBPLB-E,Footway Group AB,Public Company,IS_PARENT_OF,0CKXBW-E,Sportamore AB,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CKXSL-E,CCCC Real Estate Co. Ltd.,Subsidiary
0765YF-E,Fraunhofer-Gesellschaft eV,Non-Profit Organization,IS_PARENT_OF,0CL1G8-E,Fraunhofer-Institut für Keramische Technologien und Systeme,Subsidiary
05HN68-E,Government of Indonesia,Government,IS_PARENT_OF,0CL1QM-E,PT Trans Jabar Toll,Subsidiary
079ZZJ-E,Anacacia Capital Pty Ltd.,Private Company,IS_PARENT_OF,0CL1XR-E,Anacacia Partnership II LP,Private_Eq_Fd_Alt_Invt
06M4QP-E,Province of Shaanxi,Government,IS_PARENT_OF,0CL20M-E,"Shaanxi Coal Industry Co., Ltd.",Public_Company
06DVXY-E,Sanfangxiang Group Co. Ltd.,Private Company,IS_PARENT_OF,0CL3KT-E,Jiangsu Sanfangxiang International Trade Co. Ltd.,Subsidiary
05HWKV-E,"Mitsui O.S.K. Lines, Ltd.",Public Company,IS_PARENT_OF,0CL4M6-E,Rotterdam World Gateway BV,Subsidiary
073B5R-E,Inversiones Quinchamali Ltda.,Private Company,IS_PARENT_OF,0CL5DC-E,Cencosud Shopping SA,Public_Company
08DX91-E,Stokke AS,Holding Company,IS_PARENT_OF,0CL5YC-E,Babyzen SAS,Subsidiary
05PZLC-E,Province of Guangdong,Government,IS_PARENT_OF,0CL7T4-E,Yunfu Guangye Pyrite Group Ltd.,Subsidiary
066VQV-E,"Perforce Software, Inc.",Holding Company,IS_PARENT_OF,0CL8ND-E,"Methodics, Inc.",Subsidiary
07N168-E,Aroundtown SA,Public Company,IS_PARENT_OF,0CLB0C-E,Grand City Properties SA,Public_Company
0LD6ZP-E,Darul Ehsan Investment Group Bhd.,Private Company,IS_PARENT_OF,0CLBP6-E,Aqua-Flo Sdn. Bhd.,Subsidiary
05ZY6T-E,Volcan Investments Ltd.,Private Company,IS_PARENT_OF,0CLCCP-E,Vedanta Ltd.,Public_Company
000LQ5-E,Hitachi Ltd.,Public Company,IS_PARENT_OF,0CLD1L-E,Chassis Brakes International BV,Subsidiary
0DPSWT-E,BRIX Holdings LLC,Private Company,IS_PARENT_OF,0CLD6W-E,"FIC Restaurants, Inc.",Subsidiary
078N07-E,City of Xuzhou,Government,IS_PARENT_OF,0CLDR8-E,"Xuzhou Xinsheng Investment Holding Group Co., Ltd",Subsidiary
078N6D-E,"Stingray Group, Inc.",Public Company,IS_PARENT_OF,0CLGBT-E,POP Radio LLC,Subsidiary
0KPW46-E,CVC Credit Partners Group Holding Foundation,Foundation/Endowment,IS_PARENT_OF,0CLH01-E,CVC Credit Partners Investment Management Ltd.,Subsidiary
05PYR2-E,City of Shanghai,Government,IS_PARENT_OF,0CLJJB-E,"Shanghai Jiading New City Development Co., Ltd.",Subsidiary
001MFB-E,"Hyundai Motor Co., Ltd.",Public Company,IS_PARENT_OF,0CLKY8-E,"Shandong Hyundai WIA Automotive Engine Co.,",Subsidiary
0JS8T6-E,Gelex Electric Equipment JSC,Public Company,IS_PARENT_OF,0CLL5D-E,Vietnam Electric Cable Corp.,Public_Company
05QLT3-E,Province of Guizhou,Government,IS_PARENT_OF,0CLM4K-E,"Guizhou Wujiang Energy Investment Co., Ltd.",Subsidiary
007JZX-E,Government of Iraq,Government,IS_PARENT_OF,0CLMS1-E,Central Bank of Iraq,Government
0CRGJM-E,TCC Assets Ltd.,Private Company,IS_PARENT_OF,0CLMTY-E,F&N Beverages Manufacturing Sdn. Bhd.,Subsidiary
066PFT-E,State of Colorado,Government,IS_PARENT_OF,0CLPBG-E,The Colorado Lottery,Government
068PRF-E,State of Kansas (Kansas),Government,IS_PARENT_OF,0CLPBX-E,The Kansas Lottery,Government
05J08G-E,Petron Corp.,Public Company,IS_PARENT_OF,0CLPND-E,Petron Malaysia Refining & Marketing Bhd.,Public_Company
05JGLT-E,LOLC Holdings Plc,Public Company,IS_PARENT_OF,0CLQ8V-E,Commercial Leasing & Finance Plc,Public_Company
00FYQV-E,"PFS Parent Holdings, Inc.",Private Company,IS_PARENT_OF,0CLSQL-E,PFS Holding Corp.,Subsidiary
0G9QGP-E,Extractalpha Research Ltd.,Private Company,IS_PARENT_OF,0CLSXY-E,"Estimize, Inc.",Holding_Company
05JGZ0-E,"SAJO INDUSTRIES Co., Ltd.",Public Company,IS_PARENT_OF,0CLVM8-E,"SAJO SEAFOOD Co., Ltd.",Public_Company
05J686-E,Government of Belgium,Government,IS_PARENT_OF,0CLVNK-E,Belfius Bank SA,Subsidiary
05J1SN-E,"Chroma Ate, Inc.",Public Company,IS_PARENT_OF,0CLZ21-E,"Environmental Stress Systems, Inc.",Subsidiary
05HM79-E,City of Hamburg,Government,IS_PARENT_OF,0CLZD5-E,Gasnetz Hamburg GmbH,Subsidiary
0016FD-E,"Citrix Systems, Inc.",Public Company,IS_PARENT_OF,0CM1CR-E,"Wrike, Inc.",Subsidiary
05HM79-E,City of Hamburg,Government,IS_PARENT_OF,0CM1QQ-E,Stromnetz Hamburg GmbH,Subsidiary
08GHKX-E,Software (Cayman) LP,Private Company,IS_PARENT_OF,0CM31G-E,"Doc.It, Inc.",Subsidiary
062D64-E,PT Indomobil Sukses Internasional Tbk,Public Company,IS_PARENT_OF,0CM457-E,PT Wahana Inti Selaras,Subsidiary
0CM5BQ-E,Jiangyin Running Investment Co. Ltd.,Private Company,IS_PARENT_OF,0CM5BR-E,Dongying Yellow River Delta Investment Center (LP),Subsidiary
06RG8C-E,MLHS Holdings Pte Ltd.,Private Company,IS_PARENT_OF,0CM5CX-E,Maxi-Cash Financial Services Corp. Ltd.,Public_Company
0G66F8-E,The Big Society Trust,Non-Profit Organization,IS_PARENT_OF,0CM91J-E,Big Society Capital Ltd.,Subsidiary
09QKY8-E,Labor Pension Fund Supervisory Committee,Pension Fund,IS_PARENT_OF,0CMFPN-E,Labor Pension New Fund,Pension_Fund
0744X5-E,Province of Hunan,Government,IS_PARENT_OF,0CMGKS-E,Hunan New Era Investment Holding Group Co. Ltd.,Subsidiary
062P0T-E,Government of Azerbaijan,Government,IS_PARENT_OF,0CMHS3-E,Azerbaijan Railways CJSC,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CMKBT-E,China Forestry Group Corp.,Subsidiary
05PZ6F-E,Province of Liaoning (Liaoning),Government,IS_PARENT_OF,0CMLZH-E,Chaoyang Century Concord Wanjia Wind Power Co. Ltd.,Subsidiary
05JPQN-E,Government of Poland,Government,IS_PARENT_OF,0CMPV8-E,Polski Holding Nieruchomosci SA,Public_Company
0BDGY2-E,Marathon Petroleum Corp.,Public Company,IS_PARENT_OF,0CMRN2-E,MPLX LP,Public_Company
0H30G7-E,NEPI Rockcastle Plc,Public Company,IS_PARENT_OF,0CMSD2-E,Rockcastle Global Real Estate Co. Ltd.,Subsidiary
0028NS-E,Sulzer AG,Public Company,IS_PARENT_OF,0CMT2H-E,Haselmeier GmbH,Subsidiary
06VD10-E,Illinois Bankers Association,Non-Profit Organization,IS_PARENT_OF,0CMVDX-E,Community Bankers Association of Illinois,Subsidiary
05HZ4F-E,Ellaktor SA,Public Company,IS_PARENT_OF,0CMVNT-E,Eltech Anemos SA,Subsidiary
0CMVW1-E,Winner City Group Ltd.,Private Company,IS_PARENT_OF,0CMVWB-E,SIO International Holdings Ltd.,Subsidiary
0741WJ-E,Province of Heilongjiang,Government,IS_PARENT_OF,0CMW2N-E,Heilongjiang Provincial Ministry of Finance,Government
05LT05-E,Government of China,Government,IS_PARENT_OF,0CMW5B-E,Sinoma Energy Conservation Ltd.,Public_Company
0J8M6M-E,Epiroc AB,Public Company,IS_PARENT_OF,0CMWWX-E,"D&A Heavy Industries Co., Ltd.",Subsidiary
05M1WF-E,H.I.G. Capital LLC,Holding Company,IS_PARENT_OF,0CMYT3-E,"WhiteHorse Finance, Inc.",Private_Eq_Fd_Alt_Invt
05JH2Z-E,Government of Japan,Government,IS_PARENT_OF,0CMZFQ-E,"New Kansai International Airport Co., Ltd.",Subsidiary
067PDJ-E,Gujarat State Petronet Ltd.,Public Company,IS_PARENT_OF,0CMZLZ-E,Gujarat Gas Ltd.,Public_Company
0CHVPJ-E,Cuna del Mar LLC,Private Company,IS_PARENT_OF,0CN0HT-E,"The Center for Aquaculture Technologies, Inc.",Subsidiary
0H1Q6M-E,Inversiones JRPR SA,Private Company,IS_PARENT_OF,0CN0ML-E,Unión Andina de Cementos SAA,Public_Company
0D8RHT-E,EBERTLANG Distribution GmbH,Holding Company,IS_PARENT_OF,0CN233-E,8Soft GmbH,Subsidiary
089DDW-E,"ARMOUR Residential REIT, Inc.",Public Company,IS_PARENT_OF,0CN3QS-E,JAVELIN Mortgage Investment Corp.,Subsidiary
06R28J-E,"Vista Land & Lifescapes, Inc.",Public Company,IS_PARENT_OF,0CN70G-E,"Vistamalls, Inc.",Public_Company
05HG1Q-E,Government of France,Government,IS_PARENT_OF,0CN962-E,Ecotechnologies FPCI,Venture_Capital_Fund
05PYR5-E,City of Tianjin (China),Government,IS_PARENT_OF,0CNBD8-E,"Tianjin Tsinlien Investment Holdings Co., Ltd.",Subsidiary
0027G0-E,Fundación Bancaria Caixa d'Estalvis i Pensions de Barcelona,Non-Profit Organization,IS_PARENT_OF,0CNBHW-E,Criteria Caixa SA,Subsidiary
08C42Y-E,Einhorn Verwaltungsgesellschaft mbH,Private Company,IS_PARENT_OF,0CNCDZ-E,Heraeus Precious Metals GmbH & Co. KG,Subsidiary
05KSNS-E,Waco International Ltd.,Holding Company,IS_PARENT_OF,0CNH1N-E,Waco International Holdings Ltd.,Subsidiary
071HWH-E,Max Planck Gesellschaft zur Förderung der Wissenschaften eV,Holding Company,IS_PARENT_OF,0CNL6W-E,Max-Planck-Innovation GmbH,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CNRFG-E,PT Bank Antardaerah,Subsidiary
05J6WQ-E,Government of Portugal,Government,IS_PARENT_OF,0CNV7P-E,Aicep Portugal Global EPE,Subsidiary
0FQ996-E,SK Inc.,Public Company,IS_PARENT_OF,0CNWS3-E,"SK Biopharmaceuticals Co., Ltd.",Public_Company
0NXTFJ-E,"Oak View Bankshares, Inc.",Public Company,IS_PARENT_OF,0CNWVH-E,Oak View National Bank,Subsidiary
0DW4KD-E,FR Calibre BV,Extinct,IS_PARENT_OF,0CNXN7-E,Calibre Group Ltd.,Subsidiary
002KX6-E,TotalEnergies SE,Public Company,IS_PARENT_OF,0CNXZK-E,Direct Energie SA,Subsidiary
05QLT3-E,Province of Guizhou,Government,IS_PARENT_OF,0CP1SY-E,The Seventh Metallurgical Construction Corp. Ltd.,Subsidiary
09W4QD-E,"IwaiCosmo Holdings, Inc.",Public Company,IS_PARENT_OF,0CP4W4-E,"IwaiCosmo Securities Co., Ltd.",Subsidiary
068YWB-E,Polaris Office Corp.,Public Company,IS_PARENT_OF,0CP658-E,"Infraware Technology, Inc.",Subsidiary
0LJGSM-E,Keboda Investment Holding Co. Ltd.,Private Company,IS_PARENT_OF,0CP6M7-E,"Keboda Technology Co., Ltd.",Public_Company
0DM1L1-E,Top Wheel Ltd.,Private Company,IS_PARENT_OF,0CP8VK-E,Sunfonda Group Holdings Ltd.,Public_Company
05HSVV-E,United Internet AG,Public Company,IS_PARENT_OF,0CP8ZL-E,1&1 Mail & Media GmbH,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CP9DX-E,Shaanxi Cigarette Material Factory,Subsidiary
003LPK-E,"Dentsu Group, Inc.",Public Company,IS_PARENT_OF,0CPKH9-E,PT Dwi Sapta Pratama Advertising,Subsidiary
05HZV7-E,PPC Ltd.,Public Company,IS_PARENT_OF,0CPKL5-E,Habesha Cement Share Co.,Subsidiary
076R2Q-E,SGAM AG2R La Mondiale,Private Company,IS_PARENT_OF,0CPKLS-E,Aegide SA,Subsidiary
06PF0D-E,Macquarie Group Ltd.,Public Company,IS_PARENT_OF,0CPM24-E,Philippine Investment Alliance For Infrastructure,Private_Eq_Fd_Alt_Invt
05QL00-E,Province of Hubei,Government,IS_PARENT_OF,0CPMCD-E,Hubei Chutian Jinwei Radio & Television Info Network Co. Ltd.,Subsidiary
063PRG-E,"GMO Internet, Inc.",Public Company,IS_PARENT_OF,0CPMCX-E,"GMO Financial Holdings, Inc.",Public_Company
05LT05-E,Government of China,Government,IS_PARENT_OF,0CPMF3-E,Power Construction Corp. of China,Subsidiary
05JSX3-E,PT Bank Pan Indonesia Tbk,Public Company,IS_PARENT_OF,0CPN7T-E,PT Bank Panin Dubai Syariah Tbk,Public_Company
05MXB0-E,"The ERM Group, Inc.",Holding Company,IS_PARENT_OF,0CPN89-E,Opex Group (Bangladesh),Subsidiary
0JR9MV-E,SK Energy LLC,Private Company,IS_PARENT_OF,0CPSLS-E,PEDEVCO Corp.,Public_Company
001BQR-E,"Cheniere Energy, Inc.",Public Company,IS_PARENT_OF,0CPSY4-E,Sabine Pass Liquefaction LLC,Subsidiary
0QT104-E,"Kinetik Holdings, Inc.",Public Company,IS_PARENT_OF,0CPX5Y-E,EC Midstream Services LLC,Subsidiary
0LF1V8-E,Timeclock Plus LLC,Holding Company,IS_PARENT_OF,0CPX6W-E,"Humanity.com, Inc.",Subsidiary
061TMQ-E,City of Hangzhou,Government,IS_PARENT_OF,0CPZCX-E,Hangzhou Trading & Tourism Group Co. Ltd.,Subsidiary
0G0FMW-E,InfoTrack Pty Ltd.,Private Company,IS_PARENT_OF,0CPZLL-E,CreditorWatch Pty Ltd.,Subsidiary
0096Y5-E,Tetragon Financial Group Ltd.,Mutual Fd-Closed End,IS_PARENT_OF,0CQ0D4-E,Equitix Holdings Ltd.,Subsidiary
07MDVL-E,States of Jersey,Government,IS_PARENT_OF,0CQ2H4-E,JT Group Ltd.,Subsidiary
0Q0FJ5-E,Forbidden Spirits Distilling Corp.,Public Company,IS_PARENT_OF,0CQ2RF-E,Spartan Acquisition Corp.,Extinct
0C4M7D-E,Tracker Technology Holdings Pty Ltd.,Private Company,IS_PARENT_OF,0CQ39Q-E,Tracker Connect Pty Ltd.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CQ3NZ-E,"China Central Depository & Clearing Co., Ltd.",Subsidiary
05ZH6F-E,Province of Anhui,Government,IS_PARENT_OF,0CQ3TP-E,Anhui Supply-Consumer Cooperative,Government
05SSTW-E,Government of Qatar,Government,IS_PARENT_OF,0CQ4XN-E,Ras Laffan Liquefied Natural Gas Co. Ltd. No. 3,Asset_Backed
067Y3D-E,The Midcounties Co-operative Ltd.,Private Company,IS_PARENT_OF,0CQ788-E,Midcounties Co-Op Travel,Subsidiary
05JJS8-E,Investment AB Latour,Public Company,IS_PARENT_OF,0CQB50-E,Latour-Gruppen AB,Subsidiary
05HK8C-E,State of Lower Saxony,Government,IS_PARENT_OF,0CQD2F-E,Investitions & Förderbank Niedersachsen (NBank),Subsidiary
00GMQ0-E,Tallgrass Energy LP,Private Company,IS_PARENT_OF,0CQF3D-E,Tallgrass Energy Partners LP,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CQJ85-E,"China National Nuclear Power Co., Ltd.",Public_Company
0DDP7H-E,Altagas Idemitsu Joint Venture LP,Joint Venture,IS_PARENT_OF,0CQJCW-E,Petrogas Energy Corp.,Subsidiary
0CQLK4-E,93.9 Investment LLC,Private Company,IS_PARENT_OF,0CQL1Z-E,"93.9 Holdings, Inc.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CQL28-E,China Aerospace Investment Holdings Ltd.,Subsidiary
05QL02-E,Province of Fujian,Government,IS_PARENT_OF,0CQPQN-E,"Fujian Rare Earth & Rare Metals Group Co., Ltd.",Subsidiary
05ZM1V-E,Thüga AG,Private Company,IS_PARENT_OF,0CQQNK-E,Thüga Erneuerbare Energien GmbH & Co. KG,Subsidiary
0096Y5-E,Tetragon Financial Group Ltd.,Mutual Fd-Closed End,IS_PARENT_OF,0CQR8Q-E,Tetragon Financial Management LP,Subsidiary
09PD7B-E,Estate of Ng Teng Fong,Trust/Trustee,IS_PARENT_OF,0CQT44-E,Far East Organization Centre Pte Ltd.,Subsidiary
0H2Y4L-E,Idemia Identity & Security France SAS,Holding Company,IS_PARENT_OF,0CR101-E,"Morpho USA, Inc.",Subsidiary
05HXS0-E,Synnex Technology International Corp.,Public Company,IS_PARENT_OF,0CR2ZY-E,PT Synnex Metrodata Indonesia,Subsidiary
0067HG-E,"Digital Realty Trust, Inc.",Public Company,IS_PARENT_OF,0CR4K2-E,Ascenty Participações SA,Subsidiary
05HN68-E,Government of Indonesia,Government,IS_PARENT_OF,0CR6KH-E,PT Pertamina Geothermal Energy,Subsidiary
0DXZB7-E,Information Communication Technology Holdings QSC,Private Company,IS_PARENT_OF,0CR6MQ-E,Qatar National Broadband Network Co QSC,Subsidiary
06VT7K-E,Harbin Institute of Technology,College/University,IS_PARENT_OF,0CR791-E,Harbin Institute of Technology Assets Investment Management,Subsidiary
05HPGS-E,Government of Mexico,Government,IS_PARENT_OF,0CR90N-E,Aeropuerto Internacional De La Ciudad De México S.A. de C.V.,Subsidiary
0NZX7J-E,"KH Gangwon Development Co., Ltd.",Private Company,IS_PARENT_OF,0CR9B6-E,Alpensia,Subsidiary
06QGDM-E,City of Xiamen,Government,IS_PARENT_OF,0CRBSC-E,"Xiamen Xiangyu Co., Ltd.",Public_Company
05J4RG-E,Hosken Consolidated Investments Ltd.,Public Company,IS_PARENT_OF,0CRGB9-E,Niveus Investments Ltd.,Subsidiary
08V388-E,United Mining Supply Ums,Private Company,IS_PARENT_OF,0CRGCJ-E,ALTEO Holding SAS,Subsidiary
05JH2Z-E,Government of Japan,Government,IS_PARENT_OF,0CRH91-E,"Jimoto Holdings, Inc.",Public_Company
05SQLS-E,Government of Saudi Arabia,Government,IS_PARENT_OF,0CRJL9-E,Saudi Ground Services Co.,Public_Company
062LND-E,"Hengli Petrochemical Co., Ltd.",Public Company,IS_PARENT_OF,0CRMR3-E,"Hengli Petrochemical (Dalian) Co., Ltd.",Subsidiary
05W3SR-E,CP All Public Co. Ltd.,Public Company,IS_PARENT_OF,0CRPRH-E,"CPRAM Co., Ltd.",Subsidiary
003PCW-E,H&R Real Estate Investment Trust,Public Company,IS_PARENT_OF,0CRQMN-E,ECHO Realty LP,Subsidiary
0RJMW8-E,SCB X Public Co. Ltd.,Public Company,IS_PARENT_OF,0CRRN8-E,CPN Commercial Growth Leasehold Property Fund,Mutual_Fd_Closed_End
063PH1-E,New England Alliance for Health LLC,Non-Profit Organization,IS_PARENT_OF,0CRSQV-E,Dartmouth-Hitchcock,Non_Profit_Organization
009TBL-E,"SunRun, Inc.",Public Company,IS_PARENT_OF,0CRSYF-E,"Vivint Solar, Inc.",Subsidiary
0GW6FB-E,Verbit Software Ltd.,Holding Company,IS_PARENT_OF,0CRVZM-E,Automatic Sync Technologies LLC,Subsidiary
07DJKQ-E,Autonomous Region of Xinjiang Uygur,Government,IS_PARENT_OF,0CRY7J-E,"Xinjiang Zhongtai (Group) Co., Ltd.",Subsidiary
05HWW0-E,"Nippon Electric Glass Co., Ltd.",Public Company,IS_PARENT_OF,0CRYLN-E,"Electric Glass Building Materials Co., Ltd.",Subsidiary
08DGSR-E,Neregelia Trading Ltd.,Private Company,IS_PARENT_OF,0CRZ39-E,All Balcans Corp S.A.,Subsidiary
0N5DW1-E,QuantumScape Corp.,Public Company,IS_PARENT_OF,0CS0PM-E,"QuantumScape Subsidiary, Inc.",Subsidiary
05HP6R-E,Government of Malaysia,Government,IS_PARENT_OF,0CS2SD-E,Pantai Cahaya Bulan Ventures Sdn. Bhd.,Subsidiary
0BR3ZD-E,"E-Mart, Inc.",Public Company,IS_PARENT_OF,0CS3NB-E,Good Food Holdings LLC,Subsidiary
0CS68J-E,Bismarck SRL,Private Company,IS_PARENT_OF,0CS68D-E,Societa' Vissana Industria Lavorazione Alimentarev,Subsidiary
05JBMD-E,Wilson Bayly Holmes-Ovcon Ltd.,Public Company,IS_PARENT_OF,0CSBQ6-E,Byrne Group Ltd.,Subsidiary
079YF2-E,PT Adaro Energy Indonesia Tbk,Public Company,IS_PARENT_OF,0CSC0X-E,PT Adaro Persada Mandiri,Subsidiary
0M0YXJ-E,"Spaceflight, Inc. /Private Group/",Private Company,IS_PARENT_OF,0CSDQ3-E,"Spaceflight, Inc.",Subsidiary
05KD44-E,Intercorp Peru Ltd.,Public Company,IS_PARENT_OF,0CSGML-E,InRetail Perú Corp.,Public_Company
0PPN16-E,"Mullen Automotive, Inc.",Public Company,IS_PARENT_OF,0CSGNQ-E,"Net Element, Inc.",Extinct
0064VP-E,"CITIC Securities Co., Ltd.",Public Company,IS_PARENT_OF,0CSJ7G-E,CITIC Private Equity Fund III,Private_Eq_Fd_Alt_Invt
0N5VG5-E,"Petco Health & Wellness Company, Inc.",Public Company,IS_PARENT_OF,0CSJB0-E,"Petco Holdings, Inc.",Subsidiary
0DXGHN-E,Vitoorapakorn Holdings Co. Ltd.,Private Company,IS_PARENT_OF,0CSK6L-E,"Eastern Polymer Group Public Co., Ltd.",Public_Company
05J1Q1-E,"OCI Co., Ltd.",Public Company,IS_PARENT_OF,0CSK88-E,"OCI Specialty Co., Ltd.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0CSN48-E,"HuaDian Heavy Industries Co., Ltd.",Public_Company
0KM5V0-E,Wild Life Group Ltd.,Holding Company,IS_PARENT_OF,0CSP5C-E,Yorkshire Wildlife Park Ltd.,Subsidiary
09CRKK-E,"KUMHO HT, Inc.",Public Company,IS_PARENT_OF,0CSP7J-E,"DiNonA, Inc.",Subsidiary
0DXWLD-E,Jelany Corporation NV,Private Company,IS_PARENT_OF,0CSPF5-E,OPC Energy Ltd.,Public_Company
0BZ756-E,MISA Investments Ltd.,Holding Company,IS_PARENT_OF,0CSQCQ-E,Viking Cruises Ltd.,Subsidiary
05H7VP-E,Leonard Green & Partners LP,Private Company,IS_PARENT_OF,0CSQCR-E,"JOANN, Inc.",Public_Company
061CS3-E,NCC Ltd.,Public Company,IS_PARENT_OF,0CSR1R-E,Nagarjuna Construction Company International LLC,Subsidiary
0JCSSZ-E,GS1 AISBL,Non-Profit Organization,IS_PARENT_OF,0CST4V-E,GS1 Sweden AB,Non_Profit_Organization
05ZH6F-E,Province of Anhui,Government,IS_PARENT_OF,0CSV77-E,Anhui Military Industry Group Holding Co. Ltd.,Subsidiary
06P6MQ-E,TAV Havalimanlari Holding AS,Public Company,IS_PARENT_OF,0CSXNZ-E,Atatürk International Airport,Subsidiary
000HMG-E,"Dominion Energy, Inc.",Public Company,IS_PARENT_OF,0CT1KP-E,Safflower Holdings LLC,Subsidiary
05QKY5-E,Province of Zhejiang,Government,IS_PARENT_OF,0CT2QN-E,Zhejiang Machinery & Electrical Group Co. Ltd.,Subsidiary
0C2SDW-E,"The Carlyle Group, Inc.",Public Company,IS_PARENT_OF,0CT3YW-E,"Carlyle Secured Lending, Inc",Private_Eq_Fd_Alt_Invt
05DZGP-E,Telefónica SA,Public Company,IS_PARENT_OF,0CT53K-E,Telefónica Deutschland Holding AG,Public_Company
0DVSYD-E,Toms Shoes Holdings LLC,Private Company,IS_PARENT_OF,0CT6S1-E,TOMS Shoes LLC,Subsidiary
